"","gbifID","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","locality","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters"
"266202",4138559156,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.668121,-116.671899,2
"266552",4137778745,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.610841,-116.255388,14
"269508",4120918637,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.649301,-116.296785,8
"2697621",4116511292,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.668181,-116.671868,2
"270258",4112130351,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.278255,-115.814472,5
"270419",4111952383,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.641813,-116.24817,5
"270494",4111860449,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.641803,-116.248147,5
"271253",4103032571,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.668188,-116.671853,2
"271263",4103008422,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.65288,-116.29715,13
"271641",4102618254,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.572208,-116.398942,4
"271935",4096803039,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.61412,-116.508688,5
"272012",4096742343,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.702031,-116.778251,2
"272080",4096659487,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.298072,-116.661338,4
"2729661",4091414579,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.344075,-116.709045,5
"273176",4080849615,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.477642,-116.10836,5
"276139",4034844327,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.567075,-116.515648,5
"281989",3923714096,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.634601,-116.676788,35
"281999",3923611071,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.63514,-116.676804,39
"282019",3923336108,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.634968,-116.67693,35
"282280",3912056112,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.62591,-116.233292,11
"282358",3903669415,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.258728,-116.39795,4
"285468",3802816554,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.6515,-116.252725,13
"286213",3784847990,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.519383,-116.257041,8
"2867091",3773458303,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.516092,-116.257011,6
"286809",3773317433,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.581981,-116.210266,4
"287382",3772706213,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.571039,-116.143174,9
"2878711",3764375669,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.625595,-116.227677,4
"288423",3760049289,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.561431,-116.662319,4
"2893041",3759066161,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.651528,-116.298047,4
"289432",3747185645,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.242112,-116.375067,15
"289879",3712695639,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.419231,-116.70565,36
"2948381",3398647909,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.459451,-116.138074,3
"2949791",3384378548,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.477788,-116.107334,4
"295824",3325892376,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.458174,-116.136352,4
"296188",3307212223,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.444971,-116.83039,31
"296189",3307210386,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.479942,-116.925653,10
"296201",3307172878,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.455844,-116.137594,4
"2964291",3302111425,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.521066,-116.585889,15
"298395",3112704584,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.638317,-116.233536,6
"298804",3112343727,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.591821,-116.206341,45
"299728",3090648377,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.634548,-116.238438,9
"2998021",3079910522,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.276608,-116.398945,31
"3008341",3059092033,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.613925,-116.505363,5
"3013971",3017984247,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.682633,-116.292747,14
"302565",2859923217,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.614083,-116.509667,10
"302689",2851043680,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.588154,-116.725036,15
"303112",2814434390,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.702838,-116.618336,5
"3031601",2814249845,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.455344,-116.129956,3
"304043",2641479806,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.698058,-116.592037,15
"306261",2609350578,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.785045,-116.97113,10
"306663",2603406132,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.561023,-116.667467,10
"308641",2397602158,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.748347,-117.009544,5
"314258",1703196557,"Geraniales","Geraniaceae","Erodium","Erodium cicutarium","","SPECIES","Erodium cicutarium (L.) L'Hér.","Erodium cicutarium","","","Idaho",43.608495,-116.240093,5
"402892",4420828093,"Malvales","Malvaceae","Hibiscus","Hibiscus syriacus","","SPECIES","Hibiscus syriacus L.","Hibiscus syriacus","","","Idaho",43.5802,-116.161133,16
"404570",4407264667,"Malvales","Malvaceae","Hibiscus","Hibiscus trionum","","SPECIES","Hibiscus trionum L.","Hibiscus trionum","","","Idaho",43.58192,-116.401795,4
"404805",4407104636,"Malvales","Malvaceae","Hibiscus","Hibiscus trionum","","SPECIES","Hibiscus trionum L.","Hibiscus trionum","","","Idaho",43.668189,-116.665565,2
"405321",4400359739,"Malvales","Malvaceae","Hibiscus","Hibiscus trionum","","SPECIES","Hibiscus trionum L.","Hibiscus trionum","","","Idaho",43.571453,-116.280512,11
"407323",4165710266,"Malvales","Malvaceae","Tilia","Tilia cordata","","SPECIES","Tilia cordata Mill.","Tilia cordata","","","Idaho",43.612086,-116.217658,4
"410357",4133728761,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.509933,-116.147536,4
"410463",4133628794,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.517144,-116.583286,8
"411363",4126867495,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.591431,-116.721695,2
"411779",4121175108,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.61106,-116.626982,3
"412479",4116051787,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea munroana","","SPECIES","Sphaeralcea munroana (Douglas ex Lindl.) Spach","Sphaeralcea munroana","","","Idaho",43.614488,-116.207011,9
"417823",4028751599,"Malvales","Malvaceae","Hibiscus","Hibiscus trionum","","SPECIES","Hibiscus trionum L.","Hibiscus trionum","","","Idaho",43.6421,-116.42308,13
"432733",3925307583,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.580662,-116.252319,35
"433367",3923294736,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.510208,-116.404028,4
"435390",3902588445,"Malvales","Malvaceae","Abutilon","Abutilon theophrasti","","SPECIES","Abutilon theophrasti Medik.","Abutilon theophrasti","","","Idaho",43.562498,-116.613736,3
"437002",3888769787,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.664052,-116.39978,9
"438613",3873220839,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.644908,-116.377883,16
"438883",3872928835,"Malvales","Malvaceae","Hibiscus","Hibiscus trionum","","SPECIES","Hibiscus trionum L.","Hibiscus trionum","","","Idaho",43.631557,-116.603638,16
"439459",3860117514,"Malvales","Malvaceae","Hibiscus","Hibiscus trionum","","SPECIES","Hibiscus trionum L.","Hibiscus trionum","","","Idaho",43.961825,-116.808425,4
"440686",3858628688,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.551643,-116.595916,35
"441019",3858265725,"Malvales","Malvaceae","Hibiscus","Hibiscus syriacus","","SPECIES","Hibiscus syriacus L.","Hibiscus syriacus","","","Idaho",43.601257,-116.341456,5
"443518",3764192197,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.619309,-116.41091,5
"444645",3759104589,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea grossulariifolia","","SPECIES","Sphaeralcea grossulariifolia (Hook. & Arn.) Rydb.","Sphaeralcea grossulariifolia","","","Idaho",43.262672,-116.592803,8
"450410",3398722439,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.589465,-116.218245,28
"451215",3384790648,"Malvales","Malvaceae","Hibiscus","Hibiscus trionum","","SPECIES","Hibiscus trionum L.","Hibiscus trionum","","","Idaho",43.572132,-116.157051,20
"455105",3327973455,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea munroana","","SPECIES","Sphaeralcea munroana (Douglas ex Lindl.) Spach","Sphaeralcea munroana","","","Idaho",43.821902,-117.009142,31
"455285",3325830432,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.687005,-116.593376,31
"456421",3307229528,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea grossulariifolia","","SPECIES","Sphaeralcea grossulariifolia (Hook. & Arn.) Rydb.","Sphaeralcea grossulariifolia","","","Idaho",43.478409,-116.929832,10
"456483",3307152446,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea munroana","","SPECIES","Sphaeralcea munroana (Douglas ex Lindl.) Spach","Sphaeralcea munroana","","","Idaho",43.57325,-117.020217,6
"456857",3302091702,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.519214,-116.583347,15
"458315",3112624593,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.569681,-116.144675,17
"458984",3109078878,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea munroana","","SPECIES","Sphaeralcea munroana (Douglas ex Lindl.) Spach","Sphaeralcea munroana","","","Idaho",43.45737,-116.443283,5
"464055",2901603528,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea munroana","","SPECIES","Sphaeralcea munroana (Douglas ex Lindl.) Spach","Sphaeralcea munroana","","","Idaho",43.561888,-116.674263,5
"465387",2862529538,"Malvales","Malvaceae","Hibiscus","Hibiscus trionum","","SPECIES","Hibiscus trionum L.","Hibiscus trionum","","","Idaho",43.705165,-116.446475,17
"4656971",2860028395,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.614083,-116.505538,8
"4671741",2818719539,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea munroana","","SPECIES","Sphaeralcea munroana (Douglas ex Lindl.) Spach","Sphaeralcea munroana","","","Idaho",43.276738,-116.399843,5
"468935",2641469752,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea munroana","","SPECIES","Sphaeralcea munroana (Douglas ex Lindl.) Spach","Sphaeralcea munroana","","","Idaho",43.772586,-116.613069,31
"468964",2641420150,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea munroana","","SPECIES","Sphaeralcea munroana (Douglas ex Lindl.) Spach","Sphaeralcea munroana","","","Idaho",43.480025,-116.105294,4
"469412",2634087989,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea munroana","","SPECIES","Sphaeralcea munroana (Douglas ex Lindl.) Spach","Sphaeralcea munroana","","","Idaho",43.583956,-116.735073,15
"4755021",2311277554,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.565968,-116.516128,5
"476689",2251973887,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.58895,-116.51632,5
"482663",1703196588,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.609643,-116.241053,5
"483881",1453160501,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.609832,-116.233414,5
"483882",1453160424,"Malvales","Malvaceae","Malva","Malva neglecta","","SPECIES","Malva neglecta Wallr.","Malva neglecta","","","Idaho",43.609697,-116.233925,5
"485135",3325820967,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.686822,-116.593282,4
"485243",3859654157,"Myrtales","Onagraceae","Clarkia","Clarkia pulchella","","SPECIES","Clarkia pulchella Pursh","Clarkia pulchella","","","Idaho",43.263875,-116.901192,8
"486813",4414273688,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.667725,-116.297974,40
"4872181",4165544476,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.681824,-116.491208,4
"4879201",4400240947,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.684893,-116.573542,4
"488458",3355217959,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.688357,-116.386684,5
"489734",4177451379,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.701965,-116.778273,2
"491009",2862453339,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.679205,-116.388292,5
"493985",3873035500,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.734199,-116.906058,15
"494510",3881464365,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.748919,-116.999104,31
"494830",3892613082,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.341627,-116.604013,8
"495379",4165464622,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.633281,-116.235782,7
"495918",3320948094,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.781424,-116.973812,15
"496144",2882974908,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.636025,-116.700538,6
"496192",3872879509,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.821738,-117.009949,8
"496742",3469041446,"Myrtales","Onagraceae","Taraxia","Taraxia tanacetifolia","","SPECIES","Taraxia tanacetifolia (Torr. & A.Gray) Piper","Taraxia tanacetifolia","","","Idaho",43.461193,-116.141794,3
"497036",4413768345,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.693902,-116.778486,4
"4980871",3314486432,"Myrtales","Onagraceae","Taraxia","Taraxia tanacetifolia","","SPECIES","Taraxia tanacetifolia (Torr. & A.Gray) Piper","Taraxia tanacetifolia","","","Idaho",43.452595,-116.130464,36
"4982411",4177384511,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.705786,-116.803456,2
"498700",3881759317,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.596597,-116.263375,8
"499820",3892400960,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.749073,-116.999059,8
"500670",3338086984,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.821642,-117.009791,8
"500729",4405132734,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.82172,-117.009956,2
"501325",3384852423,"Myrtales","Onagraceae","Oenothera","Oenothera elata","","SPECIES","Oenothera elata Kunth","Oenothera elata","","","Idaho",43.575097,-116.150688,3
"501584",3872905506,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.821607,-117.005461,15
"501766",3337707735,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.613797,-116.226928,46
"502123",3881482363,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.734409,-116.900002,15
"502742",3903558443,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.574948,-116.745281,8
"502992",3902234874,"Myrtales","Onagraceae","Chamaenerion","Chamaenerion angustifolium","","SPECIES","Chamaenerion angustifolium (L.) Scop.","Chamaenerion angustifolium","","","Idaho",43.588412,-116.267734,42
"503233",4172080465,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.702235,-116.792006,4
"504126",3333246685,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.699939,-116.592695,15
"504140",4171712067,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.545822,-116.799695,4
"5046501",3325796419,"Myrtales","Onagraceae","Taraxia","Taraxia tanacetifolia","","SPECIES","Taraxia tanacetifolia (Torr. & A.Gray) Piper","Taraxia tanacetifolia","","","Idaho",43.458152,-116.13635,3
"505162",3325783969,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.681173,-116.59349,8
"506167",4176978809,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.572608,-116.141564,4
"506379",3911974175,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.575087,-116.745066,8
"506398",3925183219,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.820701,-117.004241,4
"506419",4014882526,"Myrtales","Onagraceae","Taraxia","Taraxia tanacetifolia","","SPECIES","Taraxia tanacetifolia (Torr. & A.Gray) Piper","Taraxia tanacetifolia","","","Idaho",43.45528,-116.138572,4
"507598",2862566429,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.684968,-116.573318,15
"508252",4177327372,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.6154,-116.920886,7
"5086751",3355792331,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.700623,-116.578498,9
"509215",3912146079,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.821365,-117.013016,4
"510612",3333266652,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.689355,-116.35948,5
"510928",4165949379,"Myrtales","Onagraceae","Chamaenerion","Chamaenerion angustifolium","","SPECIES","Chamaenerion angustifolium (L.) Scop.","Chamaenerion angustifolium","","","Idaho",43.616239,-116.210006,14
"511202",3314570382,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.686278,-116.593221,8
"511714",4165534822,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.341992,-116.603225,3
"512133",4414256676,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.682243,-116.632982,2
"512765",2633960141,"Myrtales","Onagraceae","Taraxia","Taraxia tanacetifolia","","SPECIES","Taraxia tanacetifolia (Torr. & A.Gray) Piper","Taraxia tanacetifolia","","","Idaho",43.457255,-116.14235,8
"513325",4400155909,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.57376,-116.745841,8
"513776",4165491756,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.619634,-116.545245,7
"513947",3097048554,"Myrtales","Onagraceae","Epilobium","Epilobium brachycarpum","","SPECIES","Epilobium brachycarpum C.Presl","Epilobium brachycarpum","","","Idaho",43.531589,-116.093245,4
"514477",3873446509,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.687836,-116.401013,32
"515593",3903124058,"Myrtales","Lythraceae","Lythrum","Lythrum salicaria","","SPECIES","Lythrum salicaria L.","Lythrum salicaria","","","Idaho",43.725615,-116.8766,15
