"","gbifID","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","locality","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters"
"264515",3889043342,"Ericales","Primulaceae","Dodecatheon","Dodecatheon alpinum","","SPECIES","Primula tetrandra (Suksd.) A.R.Mast & Reveal","Primula tetrandra","","","Nevada",39.008925,-114.305649,31
"265506",3384337615,"Ericales","Polemoniaceae","Phlox","Phlox condensata","","SPECIES","Phlox condensata (A.Gray) E.E.Nelson","Phlox condensata","","","Nevada",38.992894,-114.306358,10
"266728",3355686513,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Nevada",38.972978,-114.268945,10
"266993",2859980761,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Nevada",38.998191,-114.322379,5
"2686411",4413619038,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Nevada",38.943027,-114.297406,8
"269792",3902538268,"Ericales","Polemoniaceae","Linanthus","Linanthus pungens","","SPECIES","Linanthus pungens (Torr.) J.M.Porter & L.A.Johnson","Linanthus pungens","","","Nevada",39.336413,-115.835213,5
"270039",3888763881,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Nevada",38.98582,-114.313212,5
"270376",4171380061,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","","SPECIES","Ipomopsis tenuituba (Rydb.) V.E.Grant","Ipomopsis tenuituba","","","Nevada",38.976486,-114.245614,5
"270408",4413368841,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Nevada",39.002709,-114.31182,11
"272108",3384413611,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Nevada",38.993408,-114.305419,30
"273420",3013936520,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Nevada",38.989257,-114.213853,5
"276207",4171507173,"Ericales","Primulaceae","Dodecatheon","Dodecatheon alpinum","","SPECIES","Primula tetrandra (Suksd.) A.R.Mast & Reveal","Primula tetrandra","","","Nevada",38.943131,-114.296958,6
"276664",4116103903,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Nevada",39.002485,-114.312071,3
"277204",4171568619,"Ericales","Polemoniaceae","Polemonium","Polemonium pulcherrimum","","SPECIES","Polemonium pulcherrimum Hook.","Polemonium pulcherrimum","","","Nevada",38.972197,-114.266144,4
"277283",1837783509,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Nevada",39.003089,-114.311814,6
"279843",4127273144,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Nevada",38.972405,-114.255655,4
"281300",3902075451,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","","SPECIES","Ipomopsis tenuituba (Rydb.) V.E.Grant","Ipomopsis tenuituba","","","Nevada",39.037378,-114.846358,5
"282503",3330908536,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Nevada",38.987445,-114.31627,3
"283215",3889032308,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Nevada",39.002761,-114.311858,5
"285661",3873616272,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Nevada",38.991189,-114.307396,31
"286877",2860146820,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Nevada",38.985907,-114.312772,5
"287155",3859475203,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Nevada",38.926572,-114.252252,10
"287408",4018275658,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Nevada",38.993317,-114.321787,5
"2880331",4116300762,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Nevada",39.002242,-114.312371,3
"288909",1572343456,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","","SPECIES","Ipomopsis tenuituba (Rydb.) V.E.Grant","Ipomopsis tenuituba","","","Nevada",38.972491,-114.262697,22
"289479",4011877314,"Ericales","Polemoniaceae","Polemonium","Polemonium pulcherrimum","delicatum","VARIETY","Polemonium pulcherrimum var. delicatum (Rydb.) Cronquist","Polemonium pulcherrimum delicatum","","","Nevada",38.999191,-114.304821,8
"2907371",3465999524,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis congesta","","SPECIES","Ipomopsis congesta (Hook.) V.E.Grant","Ipomopsis congesta","","","Nevada",39.163678,-116.226617,47
"291805",3873591298,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Nevada",38.995435,-114.304805,31
"291905",3947449146,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","","SPECIES","Ipomopsis tenuituba (Rydb.) V.E.Grant","Ipomopsis tenuituba","","","Nevada",38.918322,-115.398993,20
"292097",2620007326,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","","SPECIES","Ipomopsis tenuituba (Rydb.) V.E.Grant","Ipomopsis tenuituba","","","Nevada",38.926553,-114.256329,10
"297913",3330697281,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Nevada",38.986337,-114.314408,26
"300846",4177033992,"Ericales","Polemoniaceae","Polemonium","Polemonium pulcherrimum","delicatum","VARIETY","Polemonium pulcherrimum var. delicatum (Rydb.) Cronquist","Polemonium pulcherrimum delicatum","","","Nevada",38.943453,-114.298967,8
"301237",4162455365,"Ericales","Polemoniaceae","Phlox","Phlox pulvinata","","SPECIES","Phlox pulvinata (Wherry) Cronquist","Phlox pulvinata","","","Nevada",38.99532,-114.30497,4
"302990",3335169477,"Ericales","Polemoniaceae","Phlox","Phlox condensata","","SPECIES","Phlox condensata (A.Gray) E.E.Nelson","Phlox condensata","","","Nevada",38.920788,-114.304252,8
"306974",1898797027,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis tenuituba","","SPECIES","Ipomopsis tenuituba (Rydb.) V.E.Grant","Ipomopsis tenuituba","","","Nevada",38.962612,-114.255883,32
"307586",4116209980,"Ericales","Primulaceae","Dodecatheon","Dodecatheon alpinum","","SPECIES","Primula tetrandra (Suksd.) A.R.Mast & Reveal","Primula tetrandra","","","Nevada",39.002814,-114.311748,3
"308201",4171453034,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Nevada",38.927167,-114.262735,15
"3095361",3915421435,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Nevada",39.002594,-114.311919,5
"313918",3873862133,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Nevada",38.98582,-114.31378,4
"314336",3307269499,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos patula","","SPECIES","Arctostaphylos patula Greene","Arctostaphylos patula","","","Nevada",38.915887,-114.276572,8
"3174771",3915332426,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Nevada",38.998508,-114.323487,4
"317930",4162115483,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Nevada",38.989713,-114.318713,25
"320696",4171698809,"Ericales","Polemoniaceae","Polemonium","Polemonium pulcherrimum","","SPECIES","Polemonium pulcherrimum Hook.","Polemonium pulcherrimum","","","Nevada",38.957639,-114.297425,4
"320752",3915319526,"Ericales","Polemoniaceae","Polemonium","Polemonium viscosum","","SPECIES","Polemonium viscosum Nutt.","Polemonium viscosum","","","Nevada",38.994992,-114.322258,4
"322011",3335127447,"Ericales","Polemoniaceae","Phlox","Phlox longifolia","","SPECIES","Phlox longifolia Nutt.","Phlox longifolia","","","Nevada",38.988816,-114.231066,6
"324011",3355479496,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis congesta","","SPECIES","Ipomopsis congesta (Hook.) V.E.Grant","Ipomopsis congesta","","","Nevada",39.470417,-115.978767,28
"327381",4400325993,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Nevada",38.986588,-114.314858,3
"327598",3888706466,"Ericales","Primulaceae","Primula","Primula parryi","","SPECIES","Primula parryi A.Gray","Primula parryi","","","Nevada",38.988505,-114.317305,4
"328058",4171708241,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis congesta","","SPECIES","Ipomopsis congesta (Hook.) V.E.Grant","Ipomopsis congesta","","","Nevada",39.472314,-115.978692,3
"37869",2802548740,"Boraginales","Boraginaceae","Hackelia","Hackelia patens","","SPECIES","Hackelia patens (Nutt.) I.M.Johnst.","Hackelia patens","","","Nevada",38.932577,-114.257104,8
"49711",4116136750,"Boraginales","Hydrophyllaceae","Phacelia","Phacelia hastata","","SPECIES","Phacelia hastata Douglas ex Lehm.","Phacelia hastata","","","Nevada",39.006054,-114.309724,3
"555401",3743341373,"Boraginales","Boraginaceae","Lappula","Lappula occidentalis","","SPECIES","Lappula occidentalis (S.Watson) Greene","Lappula occidentalis","","","Nevada",38.978372,-114.834217,10
"563961",3961264333,"Boraginales","Hydrophyllaceae","Phacelia","Phacelia sericea","","SPECIES","Phacelia sericea (Graham) A.Gray","Phacelia sericea","","","Nevada",39.062938,-117.268776,3
"58392",3860047680,"Boraginales","Boraginaceae","Hackelia","Hackelia patens","","SPECIES","Hackelia patens (Nutt.) I.M.Johnst.","Hackelia patens","","","Nevada",38.916772,-114.244562,12
"63860",2311325939,"Boraginales","Boraginaceae","Lappula","Lappula occidentalis","","SPECIES","Lappula occidentalis (S.Watson) Greene","Lappula occidentalis","","","Nevada",39.171647,-114.810413,5
"66678",3307310448,"Boraginales","Boraginaceae","Amsinckia","Amsinckia tessellata","","SPECIES","Amsinckia tessellata A.Gray","Amsinckia tessellata","","","Nevada",39.497883,-115.943542,37
"708102",3031618188,"Boraginales","Hydrophyllaceae","Phacelia","Phacelia hastata","","SPECIES","Phacelia hastata Douglas ex Lehm.","Phacelia hastata","","","Nevada",39.003897,-114.304408,8
"71720",3860275629,"Boraginales","Hydrophyllaceae","Phacelia","Phacelia hastata","","SPECIES","Phacelia hastata Douglas ex Lehm.","Phacelia hastata","","","Nevada",38.941933,-117.308992,4
"786851",4171364956,"Boraginales","Hydrophyllaceae","Phacelia","Phacelia hastata","","SPECIES","Phacelia hastata Douglas ex Lehm.","Phacelia hastata","","","Nevada",39.473531,-115.979578,4
"793652",1880546670,"Boraginales","Boraginaceae","Mertensia","Mertensia ciliata","","SPECIES","Mertensia ciliata (James ex Torr.) G.Don","Mertensia ciliata","","","Nevada",38.97361,-114.27341,10
"803722",4171271738,"Boraginales","Boraginaceae","Lithospermum","Lithospermum ruderale","","SPECIES","Lithospermum ruderale Douglas ex Lehm.","Lithospermum ruderale","","","Nevada",39.31432,-116.554863,13
"860033",3307197456,"Boraginales","Boraginaceae","Lithospermum","Lithospermum ruderale","","SPECIES","Lithospermum ruderale Douglas ex Lehm.","Lithospermum ruderale","","","Nevada",39.484495,-115.894875,29
"89991",3961017363,"Boraginales","Hydrophyllaceae","Phacelia","Phacelia sericea","","SPECIES","Phacelia sericea (Graham) A.Gray","Phacelia sericea","","","Nevada",39.619675,-115.818808,44
"90416",4127013674,"Boraginales","Boraginaceae","Oreocarya","Oreocarya rugulosa","","SPECIES","Oreocarya rugulosa Payson","Oreocarya rugulosa","","","Nevada",39.037875,-115.130103,6
"912731",2802849361,"Boraginales","Boraginaceae","Mertensia","Mertensia ciliata","","SPECIES","Mertensia ciliata (James ex Torr.) G.Don","Mertensia ciliata","","","Nevada",38.890862,-117.362975,1
"99056",3124618194,"Boraginales","Boraginaceae","Lithospermum","Lithospermum ruderale","","SPECIES","Lithospermum ruderale Douglas ex Lehm.","Lithospermum ruderale","","","Nevada",39.214042,-116.197875,13
"114001",3124591497,"Boraginales","Boraginaceae","Lithospermum","Lithospermum ruderale","","SPECIES","Lithospermum ruderale Douglas ex Lehm.","Lithospermum ruderale","","","Nevada",38.9451,-117.286475,17
"115359",3307460337,"Boraginales","Boraginaceae","Lithospermum","Lithospermum ruderale","","SPECIES","Lithospermum ruderale Douglas ex Lehm.","Lithospermum ruderale","","","Nevada",38.916983,-114.244788,8
"116283",3860657793,"Boraginales","Hydrophyllaceae","Phacelia","Phacelia sericea","","SPECIES","Phacelia sericea (Graham) A.Gray","Phacelia sericea","","","Nevada",39.156373,-114.920498,20
"117865",3859685693,"Boraginales","Boraginaceae","Hackelia","Hackelia patens","","SPECIES","Hackelia patens (Nutt.) I.M.Johnst.","Hackelia patens","","","Nevada",38.921855,-114.228888,8
"121915",3858444256,"Boraginales","Boraginaceae","Lithospermum","Lithospermum ruderale","","SPECIES","Lithospermum ruderale Douglas ex Lehm.","Lithospermum ruderale","","","Nevada",39.143417,-114.902558,10
"1252571",3802392366,"Boraginales","Hydrophyllaceae","Hydrophyllum","Hydrophyllum capitatum","","SPECIES","Hydrophyllum capitatum Douglas ex Benth.","Hydrophyllum capitatum","","","Nevada",39.394108,-115.524742,4
"135031",3330530442,"Boraginales","Boraginaceae","Lappula","Lappula occidentalis","","SPECIES","Lappula occidentalis (S.Watson) Greene","Lappula occidentalis","","","Nevada",39.343281,-115.087825,9
"142340",4137668686,"Boraginales","Hydrophyllaceae","Phacelia","Phacelia crenulata","","SPECIES","Phacelia crenulata Torr. ex S.Watson","Phacelia crenulata","","","Nevada",38.978853,-115.127983,4
"182792",4407358449,"Cornales","Cornaceae","Cornus","Cornus sericea","","SPECIES","Cornus sericea L.","Cornus sericea","","","Nevada",39.004806,-114.350167,9
"1837311",4172125756,"Cornales","Loasaceae","Mentzelia","Mentzelia laevicaulis","","SPECIES","Mentzelia laevicaulis (Douglas ex Hook.) Torr. & A.Gray","Mentzelia laevicaulis","","","Nevada",39.076156,-114.875083,10
"1936521",3961113625,"Cornales","Loasaceae","Mentzelia","Mentzelia laevicaulis","","SPECIES","Mentzelia laevicaulis (Douglas ex Hook.) Torr. & A.Gray","Mentzelia laevicaulis","","","Nevada",39.246205,-114.888772,5
"2115591",3335142268,"Cornales","Loasaceae","Mentzelia","Mentzelia laevicaulis","","SPECIES","Mentzelia laevicaulis (Douglas ex Hook.) Torr. & A.Gray","Mentzelia laevicaulis","","","Nevada",38.935665,-115.16971,10
"213795",3118235817,"Cornales","Cornaceae","Cornus","Cornus sericea","","SPECIES","Cornus sericea L.","Cornus sericea","","","Nevada",38.942928,-117.257295,20
"219378",2851050777,"Cornales","Loasaceae","Mentzelia","Mentzelia laevicaulis","","SPECIES","Mentzelia laevicaulis (Douglas ex Hook.) Torr. & A.Gray","Mentzelia laevicaulis","","","Nevada",39.248216,-114.900843,17
"231765",4405068370,"Crossosomatales","Crossosomataceae","Glossopetalon","Glossopetalon spinescens","","SPECIES","Glossopetalon spinescens A.Gray","Glossopetalon spinescens","","","Nevada",38.917797,-114.146921,4
"233632",3118282885,"Crossosomatales","Crossosomataceae","Glossopetalon","Glossopetalon spinescens","","SPECIES","Glossopetalon spinescens A.Gray","Glossopetalon spinescens","","","Nevada",38.922528,-114.078169,5
"283957",3873581809,"Geraniales","Geraniaceae","Geranium","Geranium richardsonii","","SPECIES","Geranium richardsonii Fisch. & Trautv.","Geranium richardsonii","","","Nevada",39.159278,-114.912225,20
"3035611",2802591435,"Geraniales","Geraniaceae","Geranium","Geranium richardsonii","","SPECIES","Geranium richardsonii Fisch. & Trautv.","Geranium richardsonii","","","Nevada",39.032506,-114.93365,8
"404474",4407339893,"Malvales","Malvaceae","Sidalcea","Sidalcea candida","","SPECIES","Sidalcea candida A.Gray","Sidalcea candida","","","Nevada",38.990078,-114.228714,7
"4518981",3384045829,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea ambigua","","SPECIES","Sphaeralcea ambigua A.Gray","Sphaeralcea ambigua","","","Nevada",39.420295,-116.34378,5
"462097",3017955095,"Malvales","Malvaceae","Sidalcea","Sidalcea candida","","SPECIES","Sidalcea candida A.Gray","Sidalcea candida","","","Nevada",38.988862,-114.234378,2
"467995",2802751068,"Malvales","Malvaceae","Sphaeralcea","Sphaeralcea ambigua","","SPECIES","Sphaeralcea ambigua A.Gray","Sphaeralcea ambigua","","","Nevada",39.274917,-114.992188,24
"487273",3320858479,"Myrtales","Onagraceae","Taraxia","Taraxia subacaulis","","SPECIES","Taraxia subacaulis (Pursh) Rydb.","Taraxia subacaulis","","","Nevada",39.494883,-115.911972,27
"494609",4138611308,"Myrtales","Onagraceae","Oenothera","Oenothera lavandulifolia","","SPECIES","Oenothera lavandulifolia Torr. & A.Gray","Oenothera lavandulifolia","","","Nevada",39.310988,-115.04795,5
"495017",4145283899,"Myrtales","Onagraceae","Oenothera","Oenothera lavandulifolia","","SPECIES","Oenothera lavandulifolia Torr. & A.Gray","Oenothera lavandulifolia","","","Nevada",39.310937,-115.047957,10
"499149",3860589091,"Myrtales","Onagraceae","Oenothera","Oenothera cespitosa","","SPECIES","Oenothera cespitosa Nutt.","Oenothera cespitosa","","","Nevada",39.314986,-115.089381,8
"501761",3314503870,"Myrtales","Onagraceae","Oenothera","Oenothera cespitosa","crinita","SUBSPECIES","Oenothera cespitosa subsp. crinita (Rydb.) Munz","Oenothera cespitosa crinita","","","Nevada",39.255589,-114.917882,11
"506317",3892410927,"Myrtales","Onagraceae","Chamaenerion","Chamaenerion angustifolium","","SPECIES","Chamaenerion angustifolium (L.) Scop.","Chamaenerion angustifolium","","","Nevada",38.972572,-114.266962,4
"509034",4400326772,"Myrtales","Onagraceae","Chamaenerion","Chamaenerion angustifolium","","SPECIES","Chamaenerion angustifolium (L.) Scop.","Chamaenerion angustifolium","","","Nevada",39.010869,-114.317262,4
"522790",3302295232,"Myrtales","Onagraceae","Oenothera","Oenothera cespitosa","","SPECIES","Oenothera cespitosa Nutt.","Oenothera cespitosa","","","Nevada",39.232733,-115.90836,15
"524085",3330527091,"Myrtales","Onagraceae","Chamaenerion","Chamaenerion angustifolium","","SPECIES","Chamaenerion angustifolium (L.) Scop.","Chamaenerion angustifolium","","","Nevada",38.930766,-117.319409,20
"525343",3307506472,"Myrtales","Onagraceae","Oenothera","Oenothera cespitosa","","SPECIES","Oenothera cespitosa Nutt.","Oenothera cespitosa","","","Nevada",38.93047,-114.245705,16
"525403",3858436755,"Myrtales","Onagraceae","Oenothera","Oenothera cespitosa","","SPECIES","Oenothera cespitosa Nutt.","Oenothera cespitosa","","","Nevada",39.149525,-114.892085,10
"532593",2802812717,"Myrtales","Onagraceae","Oenothera","Oenothera cespitosa","","SPECIES","Oenothera cespitosa Nutt.","Oenothera cespitosa","","","Nevada",38.932506,-114.257195,8
"547124",3915482947,"Myrtales","Onagraceae","Chamaenerion","Chamaenerion angustifolium","","SPECIES","Chamaenerion angustifolium (L.) Scop.","Chamaenerion angustifolium","","","Nevada",38.964858,-114.290267,4
"550021",3712467396,"Myrtales","Onagraceae","Oenothera","Oenothera cespitosa","","SPECIES","Oenothera cespitosa Nutt.","Oenothera cespitosa","","","Nevada",39.223395,-114.935502,35
"553934",4011594401,"Myrtales","Onagraceae","Oenothera","Oenothera cespitosa","crinita","SUBSPECIES","Oenothera cespitosa subsp. crinita (Rydb.) Munz","Oenothera cespitosa crinita","","","Nevada",39.030317,-116.666442,4
"574744",3328062427,"Myrtales","Onagraceae","Oenothera","Oenothera cespitosa","","SPECIES","Oenothera cespitosa Nutt.","Oenothera cespitosa","","","Nevada",38.925411,-114.247344,3
"585350",3881647345,"Myrtales","Onagraceae","Oenothera","Oenothera cespitosa","crinita","SUBSPECIES","Oenothera cespitosa subsp. crinita (Rydb.) Munz","Oenothera cespitosa crinita","","","Nevada",39.587203,-116.210219,4
"591130",3892444019,"Myrtales","Onagraceae","Chamaenerion","Chamaenerion angustifolium","","SPECIES","Chamaenerion angustifolium (L.) Scop.","Chamaenerion angustifolium","","","Nevada",38.959462,-114.296875,5
"671478",4171344269,"Santalales","Comandraceae","Comandra","Comandra umbellata","","SPECIES","Comandra umbellata (L.) Nutt.","Comandra umbellata","","","Nevada",38.972753,-114.260764,3
"671559",4162456863,"Santalales","Comandraceae","Comandra","Comandra umbellata","","SPECIES","Comandra umbellata (L.) Nutt.","Comandra umbellata","","","Nevada",38.93458,-115.372353,4
"675953",3398683762,"Santalales","Viscaceae","Phoradendron","Phoradendron juniperinum","","SPECIES","Phoradendron juniperinum Engelm. ex A.Gray","Phoradendron juniperinum","","","Nevada",39.080462,-114.951088,40
"6780951",2859949851,"Santalales","Viscaceae","Phoradendron","Phoradendron juniperinum","","SPECIES","Phoradendron juniperinum Engelm. ex A.Gray","Phoradendron juniperinum","","","Nevada",38.990593,-114.21822,5
"681974",3859917627,"Saxifragales","Saxifragaceae","Heuchera","Heuchera parvifolia","","SPECIES","Heuchera parvifolia Nutt. ex Torr. & A.Gray","Heuchera parvifolia","","","Nevada",38.94667,-117.362162,4
"685070",3873802488,"Saxifragales","Saxifragaceae","Heuchera","Heuchera rubescens","","SPECIES","Heuchera rubescens Torr.","Heuchera rubescens","","","Nevada",38.991142,-114.308495,26
"6860671",3860034875,"Saxifragales","Crassulaceae","Sedum","Sedum lanceolatum","","SPECIES","Sedum lanceolatum Torr.","Sedum lanceolatum","","","Nevada",39.160965,-114.906753,20
"695408",3888819452,"Saxifragales","Grossulariaceae","Ribes","Ribes montigenum","","SPECIES","Ribes montigenum Mc Clatchie","Ribes montigenum","","","Nevada",38.998067,-114.30465,4
"696049",4171738061,"Saxifragales","Grossulariaceae","Ribes","Ribes montigenum","","SPECIES","Ribes montigenum Mc Clatchie","Ribes montigenum","","","Nevada",38.957275,-114.306711,3
"696483",3743167344,"Saxifragales","Grossulariaceae","Ribes","Ribes montigenum","","SPECIES","Ribes montigenum Mc Clatchie","Ribes montigenum","","","Nevada",39.000954,-114.323349,5
"697716",4153651670,"Saxifragales","Saxifragaceae","Lithophragma","Lithophragma tenella","","SPECIES","Lithophragma tenellum Nutt.","Lithophragma tenellum","","","Nevada",39.318947,-115.09298,4
"700882",4407331782,"Saxifragales","Grossulariaceae","Ribes","Ribes montigenum","","SPECIES","Ribes montigenum Mc Clatchie","Ribes montigenum","","","Nevada",38.99588,-114.304665,5
"702722",2850756105,"Saxifragales","Saxifragaceae","Heuchera","Heuchera rubescens","","SPECIES","Heuchera rubescens Torr.","Heuchera rubescens","","","Nevada",38.884901,-117.246479,31
"703119",4138376255,"Saxifragales","Saxifragaceae","Lithophragma","Lithophragma tenella","","SPECIES","Lithophragma tenellum Nutt.","Lithophragma tenellum","","","Nevada",39.318952,-115.09308,10
"7040291",3888827506,"Saxifragales","Saxifragaceae","Lithophragma","Lithophragma tenella","","SPECIES","Lithophragma tenellum Nutt.","Lithophragma tenellum","","","Nevada",39.043561,-116.326103,5
"709199",3398688700,"Saxifragales","Crassulaceae","Rhodiola","Rhodiola integrifolia","","SPECIES","Rhodiola integrifolia Raf.","Rhodiola integrifolia","","","Nevada",39.001336,-114.322883,30
"712577",3912125403,"Saxifragales","Grossulariaceae","Ribes","Ribes cereum","","SPECIES","Ribes cereum Douglas","Ribes cereum","","","Nevada",38.989989,-114.217973,15
"715493",3018064095,"Saxifragales","Saxifragaceae","Heuchera","Heuchera parvifolia","","SPECIES","Heuchera parvifolia Nutt. ex Torr. & A.Gray","Heuchera parvifolia","","","Nevada",39.005657,-114.308607,8
"715735",2803125008,"Saxifragales","Paeoniaceae","Paeonia","Paeonia brownii","","SPECIES","Paeonia brownii Douglas","Paeonia brownii","","","Nevada",39.075591,-117.263927,20
"716315",3302428965,"Saxifragales","Paeoniaceae","Paeonia","Paeonia brownii","","SPECIES","Paeonia brownii Douglas","Paeonia brownii","","","Nevada",39.535892,-115.835883,18
"718316",4171961002,"Saxifragales","Grossulariaceae","Ribes","Ribes montigenum","","SPECIES","Ribes montigenum Mc Clatchie","Ribes montigenum","","","Nevada",38.943878,-114.299472,8
"720989",3307155252,"Saxifragales","Grossulariaceae","Ribes","Ribes montigenum","","SPECIES","Ribes montigenum Mc Clatchie","Ribes montigenum","","","Nevada",38.916487,-114.284133,8
"721366",4133666319,"Saxifragales","Crassulaceae","Sedum","Sedum lanceolatum","","SPECIES","Sedum lanceolatum Torr.","Sedum lanceolatum","","","Nevada",38.974213,-114.246125,5
"722669",3124777483,"Saxifragales","Paeoniaceae","Paeonia","Paeonia brownii","","SPECIES","Paeonia brownii Douglas","Paeonia brownii","","","Nevada",39.060147,-116.284325,26
"725341",1890036204,"Saxifragales","Grossulariaceae","Ribes","Ribes aureum","","SPECIES","Ribes aureum Pursh","Ribes aureum","","","Nevada",39.25007,-114.886661,7
"730387",3881614535,"Saxifragales","Grossulariaceae","Ribes","Ribes cereum","","SPECIES","Ribes cereum Douglas","Ribes cereum","","","Nevada",38.995842,-114.304519,4
"7348631",4133617400,"Saxifragales","Crassulaceae","Sedum","Sedum lanceolatum","","SPECIES","Sedum lanceolatum Torr.","Sedum lanceolatum","","","Nevada",38.946653,-117.361695,4
"735431",3889007339,"Saxifragales","Grossulariaceae","Ribes","Ribes montigenum","","SPECIES","Ribes montigenum Mc Clatchie","Ribes montigenum","","","Nevada",39.006433,-114.309544,10
"738988",4137710713,"Saxifragales","Grossulariaceae","Ribes","Ribes aureum","","SPECIES","Ribes aureum Pursh","Ribes aureum","","","Nevada",39.279472,-115.394447,3
"739344",4165887521,"Saxifragales","Crassulaceae","Sedum","Sedum lanceolatum","","SPECIES","Sedum lanceolatum Torr.","Sedum lanceolatum","","","Nevada",38.941331,-117.312532,4
"7410011",3912226374,"Saxifragales","Grossulariaceae","Ribes","Ribes montigenum","","SPECIES","Ribes montigenum Mc Clatchie","Ribes montigenum","","","Nevada",38.992264,-114.30686,10
"744527",2006030351,"Saxifragales","Saxifragaceae","Heuchera","Heuchera rubescens","","SPECIES","Heuchera rubescens Torr.","Heuchera rubescens","","","Nevada",38.997668,-114.30466,6
"749099",4133811318,"Saxifragales","Crassulaceae","Sedum","Sedum lanceolatum","","SPECIES","Sedum lanceolatum Torr.","Sedum lanceolatum","","","Nevada",39.42248,-116.043786,7
"751105",3860542482,"Saxifragales","Saxifragaceae","Heuchera","Heuchera rubescens","","SPECIES","Heuchera rubescens Torr.","Heuchera rubescens","","","Nevada",38.997937,-114.304603,4
"751354",1891294302,"Saxifragales","Crassulaceae","Rhodiola","Rhodiola integrifolia","","SPECIES","Rhodiola integrifolia Raf.","Rhodiola integrifolia","","","Nevada",38.943264,-114.298264,5
"751554",3118358172,"Saxifragales","Grossulariaceae","Ribes","Ribes velutinum","","SPECIES","Ribes velutinum Greene","Ribes velutinum","","","Nevada",39.137173,-114.868935,25
