"","gbifID","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","locality","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters"
"125779",3986084616,"Fabales","Fabaceae","Vicia","Vicia villosa","","SPECIES","Vicia villosa Roth","Vicia villosa","","","Idaho",48.257328,-116.538405,3
"135068",3384608841,"Fabales","Fabaceae","Melilotus","Melilotus albus","","SPECIES","Melilotus albus Medik.","Melilotus albus","","","Idaho",48.266079,-116.538765,4
"147272",3873087589,"Fabales","Fabaceae","Lathyrus","Lathyrus latifolius","","SPECIES","Lathyrus latifolius L.","Lathyrus latifolius","","","Idaho",48.240925,-116.295463,4
"149107",3112344057,"Fabales","Fabaceae","Cytisus","Cytisus scoparius","","SPECIES","Cytisus scoparius (L.) Link","Cytisus scoparius","","","Idaho",48.236132,-116.545152,9
"155360",2851069927,"Fabales","Fabaceae","Lathyrus","Lathyrus latifolius","","SPECIES","Lathyrus latifolius L.","Lathyrus latifolius","","","Idaho",48.265725,-116.579012,21
"1554411",2851130201,"Fabales","Fabaceae","Lotus","Lotus corniculatus","","SPECIES","Lotus corniculatus L.","Lotus corniculatus","","","Idaho",48.275112,-116.580008,32
"1555121",3391344578,"Fabales","Fabaceae","Vicia","Vicia villosa","","SPECIES","Vicia villosa Roth","Vicia villosa","","","Idaho",48.012514,-117.003294,3
"162910",3112624145,"Fabales","Fabaceae","Lupinus","Lupinus polyphyllus","","SPECIES","Lupinus polyphyllus Lindl.","Lupinus polyphyllus","","","Idaho",48.247895,-116.609122,5
"166161",3391521412,"Fabales","Fabaceae","Lupinus","Lupinus argenteus","","SPECIES","Lupinus argenteus Pursh","Lupinus argenteus","","","Idaho",48.260338,-116.49623,8
"178723",3391707425,"Fabales","Fabaceae","Trifolium","Trifolium pratense","","SPECIES","Trifolium pratense L.","Trifolium pratense","","","Idaho",48.390594,-116.503089,22
"182599",3888773352,"Fabales","Fabaceae","Trifolium","Trifolium pratense","","SPECIES","Trifolium pratense L.","Trifolium pratense","","","Idaho",48.283443,-116.574554,37
"185302",3759134374,"Fabales","Fabaceae","Lotus","Lotus corniculatus","","SPECIES","Lotus corniculatus L.","Lotus corniculatus","","","Idaho",48.321687,-116.553514,5
"187782",4414170102,"Fabales","Fabaceae","Trifolium","Trifolium arvense","","SPECIES","Trifolium arvense L.","Trifolium arvense","","","Idaho",48.330353,-116.846367,4
"188220",3873643977,"Fabales","Fabaceae","Lupinus","Lupinus argenteus","","SPECIES","Lupinus argenteus Pursh","Lupinus argenteus","","","Idaho",48.562771,-116.932493,5
"212839",4162010780,"Fabales","Fabaceae","Trifolium","Trifolium arvense","","SPECIES","Trifolium arvense L.","Trifolium arvense","","","Idaho",48.389467,-116.282355,4
"216959",4165521209,"Fabales","Fabaceae","Lathyrus","Lathyrus latifolius","","SPECIES","Lathyrus latifolius L.","Lathyrus latifolius","","","Idaho",48.705733,-116.416283,4
"217229",4413814295,"Fabales","Fabaceae","Melilotus","Melilotus albus","","SPECIES","Melilotus albus Medik.","Melilotus albus","","","Idaho",48.273843,-116.581705,3
"230032",3772675936,"Fabales","Fabaceae","Lupinus","Lupinus argenteus","","SPECIES","Lupinus argenteus Pursh","Lupinus argenteus","","","Idaho",48.162948,-116.641702,7
"234804",4417152037,"Fabales","Fabaceae","Medicago","Medicago lupulina","","SPECIES","Medicago lupulina L.","Medicago lupulina","","","Idaho",48.266431,-116.571829,16
"237286",3399161675,"Fabales","Fabaceae","Lupinus","Lupinus argenteus","","SPECIES","Lupinus argenteus Pursh","Lupinus argenteus","","","Idaho",48.616641,-116.82957,37
"245111",3963254504,"Fabales","Fabaceae","Lupinus","Lupinus argenteus","","SPECIES","Lupinus argenteus Pursh","Lupinus argenteus","","","Idaho",48.09474,-116.547462,7
"248636",3772799654,"Fabales","Fabaceae","Lupinus","Lupinus argenteus","","SPECIES","Lupinus argenteus Pursh","Lupinus argenteus","","","Idaho",48.180859,-116.395021,6
"256262",3859808412,"Fabales","Fabaceae","Trifolium","Trifolium repens","","SPECIES","Trifolium repens L.","Trifolium repens","","","Idaho",48.365539,-116.401711,5
"262449",3873209044,"Fabales","Fabaceae","Coronilla","Coronilla varia","","SPECIES","Securigera varia (L.) Lassen","Securigera varia","","","Idaho",48.305927,-116.520149,4
"267217",3874105781,"Fabales","Fabaceae","Trifolium","Trifolium arvense","","SPECIES","Trifolium arvense L.","Trifolium arvense","","","Idaho",48.300678,-116.540205,5
"272485",3859082029,"Fabales","Fabaceae","Lupinus","Lupinus polyphyllus","","SPECIES","Lupinus polyphyllus Lindl.","Lupinus polyphyllus","","","Idaho",48.264603,-116.561996,44
"279140",3858781404,"Fabales","Fabaceae","Robinia","Robinia pseudoacacia","","SPECIES","Robinia pseudoacacia L.","Robinia pseudoacacia","","","Idaho",48.263192,-116.538247,3
"282482",3874059199,"Fabales","Fabaceae","Trifolium","Trifolium arvense","","SPECIES","Trifolium arvense L.","Trifolium arvense","","","Idaho",48.267983,-116.616988,4
"299455",1880638089,"Fabales","Fabaceae","Trifolium","Trifolium pratense","","SPECIES","Trifolium pratense L.","Trifolium pratense","","","Idaho",48.003831,-117.00059,5
"304859",4416946374,"Fabales","Fabaceae","Trifolium","Trifolium pratense","","SPECIES","Trifolium pratense L.","Trifolium pratense","","","Idaho",48.199601,-116.618682,4
"310422",3859061625,"Fabales","Fabaceae","Lupinus","Lupinus polyphyllus","","SPECIES","Lupinus polyphyllus Lindl.","Lupinus polyphyllus","","","Idaho",48.33161,-116.38274,3
"318504",4414116256,"Fabales","Fabaceae","Trifolium","Trifolium pratense","","SPECIES","Trifolium pratense L.","Trifolium pratense","","","Idaho",48.344818,-116.562805,5
"320730",3881523476,"Fabales","Fabaceae","Trifolium","Trifolium arvense","","SPECIES","Trifolium arvense L.","Trifolium arvense","","","Idaho",48.049374,-116.442856,4
"333113",4162097620,"Fabales","Fabaceae","Trifolium","Trifolium arvense","","SPECIES","Trifolium arvense L.","Trifolium arvense","","","Idaho",48.210421,-116.609109,4
"335496",4153870536,"Fabales","Fabaceae","Lupinus","Lupinus polyphyllus","","SPECIES","Lupinus polyphyllus Lindl.","Lupinus polyphyllus","","","Idaho",48.229356,-116.563269,4
"347642",3985604323,"Fabales","Fabaceae","Vicia","Vicia americana","","SPECIES","Vicia americana Muhl. ex Willd.","Vicia americana","","","Idaho",48.320329,-116.551832,5
"350518",4134014500,"Fabales","Fabaceae","Medicago","Medicago lupulina","","SPECIES","Medicago lupulina L.","Medicago lupulina","","","Idaho",48.275574,-116.568596,37
"355599",3902235600,"Fabales","Fabaceae","Lupinus","Lupinus argenteus","","SPECIES","Lupinus argenteus Pursh","Lupinus argenteus","","","Idaho",48.787052,-116.076431,3
"370365",4133817471,"Fabales","Fabaceae","Vicia","Vicia americana","","SPECIES","Vicia americana Muhl. ex Willd.","Vicia americana","","","Idaho",48.707622,-116.417586,4
"382593",3858713184,"Fabales","Fabaceae","Trifolium","Trifolium repens","","SPECIES","Trifolium repens L.","Trifolium repens","","","Idaho",48.365657,-116.401772,7
"384841",2818613556,"Fabales","Fabaceae","Lupinus","Lupinus polyphyllus","","SPECIES","Lupinus polyphyllus Lindl.","Lupinus polyphyllus","","","Idaho",48.22158,-116.376847,4
"385067",4111695395,"Fabales","Fabaceae","Vicia","Vicia villosa","","SPECIES","Vicia villosa Roth","Vicia villosa","","","Idaho",48.255418,-116.512452,4
"389873",3873433090,"Fabales","Fabaceae","Vicia","Vicia villosa","","SPECIES","Vicia villosa Roth","Vicia villosa","","","Idaho",48.178696,-116.912651,2
"390351",1572339315,"Fabales","Fabaceae","Medicago","Medicago lupulina","","SPECIES","Medicago lupulina L.","Medicago lupulina","","","Idaho",48.266248,-116.538902,7
"397756",3902007208,"Fabales","Fabaceae","Trifolium","Trifolium repens","","SPECIES","Trifolium repens L.","Trifolium repens","","","Idaho",48.311884,-116.440781,6
"401687",3860681305,"Fabales","Fabaceae","Amorpha","Amorpha fruticosa","","SPECIES","Amorpha fruticosa L.","Amorpha fruticosa","","","Idaho",48.711792,-116.309434,48
"403039",3383885819,"Fabales","Fabaceae","Trifolium","Trifolium aureum","","SPECIES","Trifolium aureum Pollich","Trifolium aureum","","","Idaho",48.217674,-116.535851,4
"405406",3325900431,"Fabales","Fabaceae","Trifolium","Trifolium arvense","","SPECIES","Trifolium arvense L.","Trifolium arvense","","","Idaho",48.217674,-116.535851,4
"411288",4133928398,"Fabales","Fabaceae","Trifolium","Trifolium pratense","","SPECIES","Trifolium pratense L.","Trifolium pratense","","","Idaho",48.229917,-116.563583,4
"417390",3902206849,"Fabales","Fabaceae","Vicia","Vicia villosa","","SPECIES","Vicia villosa Roth","Vicia villosa","","","Idaho",48.254837,-116.605317,4
"425428",4039197398,"Fabales","Fabaceae","Trifolium","Trifolium repens","","SPECIES","Trifolium repens L.","Trifolium repens","","","Idaho",48.229747,-116.563812,5
"431943",3860661270,"Fabales","Fabaceae","Trifolium","Trifolium arvense","","SPECIES","Trifolium arvense L.","Trifolium arvense","","","Idaho",48.304329,-116.511276,24
"433489",3858786417,"Fabales","Fabaceae","Trifolium","Trifolium pratense","","SPECIES","Trifolium pratense L.","Trifolium pratense","","","Idaho",48.014189,-116.99151,43
"438125",1890040672,"Malpighiales","Salicaceae","Populus","Populus trichocarpa","","SPECIES","Populus trichocarpa Torr. & A.Gray ex Hook.","Populus trichocarpa","","","Idaho",48.227762,-116.563586,5
"448098",3112355492,"Malpighiales","Salicaceae","Populus","Populus trichocarpa","","SPECIES","Populus trichocarpa Torr. & A.Gray ex Hook.","Populus trichocarpa","","","Idaho",48.271562,-116.570847,10
"449866",3872955741,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.370708,-116.606377,4
"450107",3759054539,"Malpighiales","Violaceae","Viola","Viola odorata","","SPECIES","Viola odorata L.","Viola odorata","","","Idaho",48.334881,-116.384722,32
"456840",3759156551,"Malpighiales","Violaceae","Viola","Viola adunca","","SPECIES","Viola adunca Sm.","Viola adunca","","","Idaho",48.394805,-116.501787,5
"468335",4153874327,"Malpighiales","Salicaceae","Salix","Salix sitchensis","","SPECIES","Salix sitchensis Sanson ex Bong.","Salix sitchensis","","","Idaho",48.345572,-116.390826,6
"468533",3772510580,"Malpighiales","Salicaceae","Populus","Populus trichocarpa","","SPECIES","Populus trichocarpa Torr. & A.Gray ex Hook.","Populus trichocarpa","","","Idaho",48.155778,-116.800994,12
"470200",3858971476,"Malpighiales","Salicaceae","Salix","Salix bebbiana","","SPECIES","Salix bebbiana Sarg.","Salix bebbiana","","","Idaho",48.473194,-116.861656,3
"470708",3112354683,"Malpighiales","Salicaceae","Populus","Populus trichocarpa","","SPECIES","Populus trichocarpa Torr. & A.Gray ex Hook.","Populus trichocarpa","","","Idaho",48.405346,-116.433919,10
"472169",3772764969,"Malpighiales","Violaceae","Viola","Viola orbiculata","","SPECIES","Viola orbiculata Geyer ex A.Gray","Viola orbiculata","","","Idaho",48.211329,-116.222942,9
"474288",3112290986,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.161905,-116.634253,24
"484155",3772683023,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.164159,-116.637121,8
"484735",3772631911,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.183642,-116.395868,6
"486177",1831226413,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.150304,-116.156538,50
"487313",3112860590,"Malpighiales","Violaceae","Viola","Viola orbiculata","","SPECIES","Viola orbiculata Geyer ex A.Gray","Viola orbiculata","","","Idaho",48.33599,-116.38609,10
"488172",3873230768,"Malpighiales","Salicaceae","Salix","Salix drummondiana","","SPECIES","Salix drummondiana Barratt","Salix drummondiana","","","Idaho",48.361122,-116.395203,4
"488688",3773738687,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.271565,-116.570665,4
"494089",3773382574,"Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia cyparissias","","SPECIES","Euphorbia cyparissias L.","Euphorbia cyparissias","","","Idaho",48.26704,-116.623116,3
"494570",3859726224,"Malpighiales","Linaceae","Linum","Linum lewisii","","SPECIES","Linum lewisii Pursh","Linum lewisii","","","Idaho",48.362358,-116.39702,4
"499995",3383929785,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.229988,-116.533852,4
"501962",3772952364,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.161027,-116.632887,9
"503733",3772727984,"Malpighiales","Violaceae","Viola","Viola adunca","","SPECIES","Viola adunca Sm.","Viola adunca","","","Idaho",48.179814,-116.392462,9
"5037921",3772510599,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.366777,-116.441269,39
"505762",4127387920,"Malpighiales","Violaceae","Viola","Viola adunca","","SPECIES","Viola adunca Sm.","Viola adunca","","","Idaho",48.969862,-116.217675,15
"511781",1572342811,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.303331,-116.429283,9
"515188",2862302158,"Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum","","SPECIES","Hypericum perforatum L.","Hypericum perforatum","","","Idaho",48.470054,-117.006125,5
"515989",4162327393,"Malpighiales","Violaceae","Viola","Viola orbiculata","","SPECIES","Viola orbiculata Geyer ex A.Gray","Viola orbiculata","","","Idaho",48.308472,-116.260733,22
"517406",4126969637,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.985397,-116.167297,4
"518944",3759095532,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.040524,-116.816764,8
"522106",3772458077,"Malpighiales","Violaceae","Viola","Viola orbiculata","","SPECIES","Viola orbiculata Geyer ex A.Gray","Viola orbiculata","","","Idaho",48.103645,-116.632295,4
"522985",3391698427,"Malpighiales","Salicaceae","Populus","Populus trichocarpa","","SPECIES","Populus trichocarpa Torr. & A.Gray ex Hook.","Populus trichocarpa","","","Idaho",48.4704,-116.861545,2
"532027",3773507928,"Malpighiales","Violaceae","Viola","Viola adunca","","SPECIES","Viola adunca Sm.","Viola adunca","","","Idaho",48.448151,-116.911667,4
"533505",3773528862,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.268299,-116.625931,5
"536792",3859817498,"Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum","","SPECIES","Hypericum perforatum L.","Hypericum perforatum","","","Idaho",48.448832,-116.912682,6
"536897",3759197368,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.322452,-116.553563,10
"540082",3112518713,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.404619,-116.437007,10
"540429",3881792742,"Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum","","SPECIES","Hypericum perforatum L.","Hypericum perforatum","","","Idaho",48.031517,-116.953207,13
"542266",3415431364,"Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum","","SPECIES","Hypericum perforatum L.","Hypericum perforatum","","","Idaho",48.832974,-116.092343,10
"543535",3112589021,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.261677,-116.493446,19
"544443",3759127740,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.178203,-116.897196,27
"544464",3947158612,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.264144,-116.561286,8
"545645",3873991960,"Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum","","SPECIES","Hypericum perforatum L.","Hypericum perforatum","","","Idaho",48.264008,-116.574921,4
"545934",3873034318,"Malpighiales","Salicaceae","Salix","Salix bebbiana","","SPECIES","Salix bebbiana Sarg.","Salix bebbiana","","","Idaho",48.229604,-116.563456,5
"546610",3415859719,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.569512,-116.66803,13
"549408",3415441329,"Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum","","SPECIES","Hypericum perforatum L.","Hypericum perforatum","","","Idaho",48.706335,-116.418035,31
"550262",3873801342,"Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum","","SPECIES","Hypericum perforatum L.","Hypericum perforatum","","","Idaho",48.229672,-116.563255,3
"551450",3773072107,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.119245,-116.62957,3
"552414",3858471180,"Malpighiales","Salicaceae","Populus","Populus trichocarpa","","SPECIES","Populus trichocarpa Torr. & A.Gray ex Hook.","Populus trichocarpa","","","Idaho",48.109761,-116.636549,4
"5577921",3947501623,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.311941,-116.441039,8
"561431",4111601337,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.335881,-116.387567,5
"562455",3772440641,"Malpighiales","Violaceae","Viola","Viola odorata","","SPECIES","Viola odorata L.","Viola odorata","","","Idaho",48.165122,-116.636256,12
"563017",3860794469,"Malpighiales","Salicaceae","Salix","Salix bebbiana","","SPECIES","Salix bebbiana Sarg.","Salix bebbiana","","","Idaho",48.473237,-116.861769,4
"563084",3773012807,"Malpighiales","Violaceae","Viola","Viola orbiculata","","SPECIES","Viola orbiculata Geyer ex A.Gray","Viola orbiculata","","","Idaho",48.09785,-116.114577,9
"564962",3455967175,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.16349,-116.634057,10
"579876",3772659729,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.010123,-117.000943,4
"582032",4414439794,"Malpighiales","Linaceae","Linum","Linum lewisii","","SPECIES","Linum lewisii Pursh","Linum lewisii","","","Idaho",48.173506,-116.232523,8
"587347",2574295050,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.36346,-117.027206,11
"590158",4134058500,"Malpighiales","Salicaceae","Populus","Populus trichocarpa","","SPECIES","Populus trichocarpa Torr. & A.Gray ex Hook.","Populus trichocarpa","","","Idaho",48.11747,-116.627267,4
"591395",3391678446,"Malpighiales","Salicaceae","Populus","Populus alba","","SPECIES","Populus alba L.","Populus alba","","","Idaho",48.230465,-116.539452,5
"592994",3773454339,"Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum","","SPECIES","Hypericum perforatum L.","Hypericum perforatum","","","Idaho",48.225201,-116.584754,4
"593040",2634546391,"Malpighiales","Salicaceae","Populus","Populus trichocarpa","","SPECIES","Populus trichocarpa Torr. & A.Gray ex Hook.","Populus trichocarpa","","","Idaho",48.343923,-116.395693,5
"593088",3112553458,"Malpighiales","Violaceae","Viola","Viola adunca","","SPECIES","Viola adunca Sm.","Viola adunca","","","Idaho",48.074597,-116.532683,35
"594936",3947292697,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.424203,-116.427711,5
"597186",3947807342,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.361056,-117.025765,6
"600382",3112559005,"Malpighiales","Salicaceae","Populus","Populus trichocarpa","","SPECIES","Populus trichocarpa Torr. & A.Gray ex Hook.","Populus trichocarpa","","","Idaho",48.315252,-116.44976,7
"600525",2006047708,"Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum","","SPECIES","Hypericum perforatum L.","Hypericum perforatum","","","Idaho",48.218661,-116.691039,2
"604767",3902355760,"Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum","","SPECIES","Hypericum perforatum L.","Hypericum perforatum","","","Idaho",48.582222,-116.7613,15
"608202",4133597262,"Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum","","SPECIES","Hypericum perforatum L.","Hypericum perforatum","","","Idaho",48.229753,-116.56353,4
"612504",4138241726,"Malpighiales","Violaceae","Viola","Viola adunca","","SPECIES","Viola adunca Sm.","Viola adunca","","","Idaho",48.717933,-116.065628,13
"613242",3415762486,"Malpighiales","Hypericaceae","Hypericum","Hypericum perforatum","","SPECIES","Hypericum perforatum L.","Hypericum perforatum","","","Idaho",48.860745,-117.001014,30
"614130",4121109405,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.362301,-116.396172,13
"616868",4121300453,"Malpighiales","Violaceae","Viola","Viola palustris","","SPECIES","Viola palustris L.","Viola palustris","","","Idaho",48.354828,-116.108703,4
"617128",4121176340,"Malpighiales","Violaceae","Viola","Viola orbiculata","","SPECIES","Viola orbiculata Geyer ex A.Gray","Viola orbiculata","","","Idaho",48.186357,-116.388081,9
"619284",1572339326,"Malpighiales","Linaceae","Linum","Linum lewisii","","SPECIES","Linum lewisii Pursh","Linum lewisii","","","Idaho",48.270743,-116.543032,4
"622161",3772600294,"Malpighiales","Violaceae","Viola","Viola glabella","","SPECIES","Viola glabella Nutt.","Viola glabella","","","Idaho",48.164178,-116.637204,9
"624863",4414300384,"Malpighiales","Salicaceae","Populus","Populus trichocarpa","","SPECIES","Populus trichocarpa Torr. & A.Gray ex Hook.","Populus trichocarpa","","","Idaho",48.351822,-116.422132,8
"626216",4121011363,"Malpighiales","Violaceae","Viola","Viola orbiculata","","SPECIES","Viola orbiculata Geyer ex A.Gray","Viola orbiculata","","","Idaho",48.605933,-116.898967,7
"630676",4145596723,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.177865,-116.891277,5
"634829",4127326396,"Malpighiales","Violaceae","Viola","Viola adunca","","SPECIES","Viola adunca Sm.","Viola adunca","","","Idaho",48.983811,-116.169006,4
"637862",3112709201,"Malpighiales","Salicaceae","Populus","Populus tremuloides","","SPECIES","Populus tremuloides Michx.","Populus tremuloides","","","Idaho",48.334135,-116.383184,9
"659494",4126792175,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.984261,-116.164908,4
"671945",4103279020,"Sapindales","Sapindaceae","Acer","Acer negundo","","SPECIES","Acer negundo L.","Acer negundo","","","Idaho",48.180597,-116.916758,33
"674519",3112307810,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.295828,-116.6175,4
"691038",3911987478,"Sapindales","Sapindaceae","Acer","Acer platanoides","","SPECIES","Acer platanoides L.","Acer platanoides","","","Idaho",48.236602,-116.287211,2
"692601",4162131557,"Sapindales","Sapindaceae","Aesculus","Aesculus hippocastanum","","SPECIES","Aesculus hippocastanum L.","Aesculus hippocastanum","","","Idaho",48.253387,-116.28865,4
"700127",4405187632,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.090786,-116.183542,14
"704281",3415416326,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.706335,-116.418035,31
"718528",4414254716,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.351888,-116.422272,9
"727159",3398645582,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.31528,-116.450155,20
"731516",3112723786,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.311459,-116.578787,46
"735513",3773381932,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.405374,-116.434593,10
"739236",3112643712,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.214056,-116.607324,5
"742761",3391507467,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.31839,-116.589821,4
"747768",4133859769,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.116939,-116.627153,4
"754245",3773034547,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.225175,-116.584733,3
"763918",3112401630,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.310923,-116.581308,4
"765231",3112366432,"Sapindales","Sapindaceae","Acer","Acer negundo","","SPECIES","Acer negundo L.","Acer negundo","","","Idaho",48.280743,-116.562564,9
"771833",3399113412,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.707467,-116.418312,30
"776534",3112391190,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.336942,-116.385879,14
"809909",3859451265,"Sapindales","Sapindaceae","Acer","Acer glabrum","","SPECIES","Acer glabrum Torr.","Acer glabrum","","","Idaho",48.115092,-116.631777,4
"19044",3005153481,"Gentianales","Rubiaceae","Galium","Galium mexicanum","","SPECIES","Galium mexicanum Kunth","Galium mexicanum","","","Idaho",48.460613,-116.994286,10
"21717",1891294287,"Gentianales","Gentianaceae","Centaurium","Centaurium erythraea","","SPECIES","Centaurium erythraea Rafn","Centaurium erythraea","","","Idaho",48.229672,-116.563277,5
"21991",3112819582,"Gentianales","Rubiaceae","Galium","Galium triflorum","","SPECIES","Galium triflorum Michx.","Galium triflorum","","","Idaho",48.331348,-116.528149,4
"28518",4414208132,"Gentianales","Apocynaceae","Apocynum","Apocynum androsaemifolium","","SPECIES","Apocynum androsaemifolium L.","Apocynum androsaemifolium","","","Idaho",48.343506,-116.561447,44
"35293",4145198699,"Gentianales","Gentianaceae","Centaurium","Centaurium erythraea","","SPECIES","Centaurium erythraea Rafn","Centaurium erythraea","","","Idaho",48.229697,-116.563317,3
"60661",4134019925,"Gentianales","Apocynaceae","Apocynum","Apocynum androsaemifolium","","SPECIES","Apocynum androsaemifolium L.","Apocynum androsaemifolium","","","Idaho",48.119083,-116.629258,5
"75462",1571197755,"Gentianales","Apocynaceae","Apocynum","Apocynum androsaemifolium","","SPECIES","Apocynum androsaemifolium L.","Apocynum androsaemifolium","","","Idaho",48.192156,-116.524965,7
